"batch_id","partition_origin","capture_area_id","program_id","program_name","replicate_start","replicate_end","expected_replicate_count","observed_replicate_count","expected_membership_rows","observed_membership_rows","seed_min","seed_max","source_file","source_sha256","output_file","output_size_bytes","output_sha256","validation_status","completion_time","scientific_parameters_changed","notes"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__antigen_presentation__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",201,300,100,100,2000,2000,22571005,22571104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__antigen_presentation__r0201-r0300.csv",364801,"05819315170f025c4eaa74413b6b3d19fe86672388ae389d591105b84f130286","PASS","2026-08-05T18:23:50+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__antigen_presentation__r0301-r0400","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",301,400,100,100,2000,2000,22571105,22571204,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__antigen_presentation__r0301-r0400.csv",364820,"9aea30a8f8836365e764163a7776c0b3438e05311e296b2e98f5ba0efc3737bd","PASS","2026-08-05T18:23:51+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__antigen_presentation__r0401-r0500","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",401,500,100,100,2000,2000,22571205,22571304,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__antigen_presentation__r0401-r0500.csv",364848,"4b1906f7928a6320f1b3b7a5e2405f120801982c4a15f6a7fafd78b92b659e23","PASS","2026-08-05T18:23:52+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__antigen_presentation__r0501-r0600","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",501,600,100,100,2000,2000,22571305,22571404,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__antigen_presentation__r0501-r0600.csv",364808,"73044e580643c06b069b4c48f50c4527cd68929bdde10ea151dd53a0df609281","PASS","2026-08-05T18:23:52+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__antigen_presentation__r0601-r0700","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",601,700,100,100,2000,2000,22571405,22571504,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__antigen_presentation__r0601-r0700.csv",364787,"bb0332ace26f4b0e703976e9b5015b16270686a74f4e76d934ffa0315e132b2b","PASS","2026-08-05T18:23:53+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__antigen_presentation__r0701-r0800","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",701,800,100,100,2000,2000,22571505,22571604,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__antigen_presentation__r0701-r0800.csv",364862,"92baa7cc26e1eaa8563c5ee806925734f3b69d2843cd06f8e7deda76cdd0c370","PASS","2026-08-05T18:23:53+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__antigen_presentation__r0801-r0900","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",801,900,100,100,2000,2000,22571605,22571704,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__antigen_presentation__r0801-r0900.csv",364847,"c035f8ac7b549ffa954d61ab72be91a8354caa545c492a59ad521955d19a235b","PASS","2026-08-05T18:23:54+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__antigen_presentation__r0901-r1000","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","antigen_presentation","Immune-inflamed / antigen-presentation program",901,1000,100,100,2000,2000,22571705,22571804,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__antigen_presentation__r0901-r1000.csv",364773,"13ff6cf462909bb84dd35390f96f525d749bbd32e8427b995927b78b6271e2e6","PASS","2026-08-05T18:23:55+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__stromal_fibrotic__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic","Stromal / fibrotic program",1,100,100,100,2200,2200,22670805,22670904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__stromal_fibrotic__r0001-r0100.csv",344615,"3642949ecde1a182df1905c27fcf0c0d0754fee70117c2179215e928198e535c","PASS","2026-08-05T18:23:55+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__stromal_fibrotic__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic","Stromal / fibrotic program",101,200,100,100,2200,2200,22670905,22671004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__stromal_fibrotic__r0101-r0200.csv",346857,"ae1e18044bc19da9ef683b1d30388df570a9937cc042b8e16db6a78e45aaa72f","PASS","2026-08-05T18:23:56+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__stromal_fibrotic__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic","Stromal / fibrotic program",201,300,100,100,2200,2200,22671005,22671104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__stromal_fibrotic__r0201-r0300.csv",347039,"355ae994b2a144bceddb093e7cef02b046159dd8e433fe1ea8c7c0197c1ddbd9","PASS","2026-08-05T18:23:57+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__stromal_fibrotic__r0301-r0400","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic","Stromal / fibrotic program",301,400,100,100,2200,2200,22671105,22671204,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__stromal_fibrotic__r0301-r0400.csv",346962,"89c8c6803234e494cf8e55a619863c5f0b0ac87e9c7a00cbaa6a896bc856b9d3","PASS","2026-08-05T18:23:57+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__stromal_fibrotic__r0401-r0500","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic","Stromal / fibrotic program",401,500,100,100,2200,2200,22671205,22671304,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__stromal_fibrotic__r0401-r0500.csv",346916,"8a4d459c2305f513783eb6908e160326da171a4ef285d2ed3f4e59962ba4b85c","PASS","2026-08-05T18:23:58+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__stromal_fibrotic__r0501-r0600","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic","Stromal / fibrotic program",501,600,100,100,2200,2200,22671305,22671404,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__stromal_fibrotic__r0501-r0600.csv",347036,"26da2ed5135ea357804c25ba974a89f4b0bac027a9fa6fb02f1953ceea1770cc","PASS","2026-08-05T18:23:59+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__stromal_fibrotic__r0601-r0700","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic","Stromal / fibrotic program",601,700,100,100,2200,2200,22671405,22671504,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__stromal_fibrotic__r0601-r0700.csv",346968,"70a71748c59935e4abfd09b0b48c4d84a7df8f7a3e18480749b5bfb4c8a7a860","PASS","2026-08-05T18:23:59+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__stromal_fibrotic__r0701-r0800","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic","Stromal / fibrotic program",701,800,100,100,2200,2200,22671505,22671604,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__stromal_fibrotic__r0701-r0800.csv",346958,"de782791336f39cdca3e939f3f373aa313211333e5605ca2c93338116f2f6ff6","PASS","2026-08-05T18:24:00+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__stromal_fibrotic__r0801-r0900","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic","Stromal / fibrotic program",801,900,100,100,2200,2200,22671605,22671704,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__stromal_fibrotic__r0801-r0900.csv",347031,"0dd26b78ba4aeff615f8f5239c6bf92547607c35fc8e16d999fcf5114ee67113","PASS","2026-08-05T18:24:01+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__stromal_fibrotic__r0901-r1000","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","stromal_fibrotic","Stromal / fibrotic program",901,1000,100,100,2200,2200,22671705,22671804,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__stromal_fibrotic__r0901-r1000.csv",346950,"4203fbde1132961403c46c5bb671639ee43e3e0781503ed69b0cba1a84ecde01","PASS","2026-08-05T18:24:01+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__immune_cold_exclusion__r0001-r0100","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","immune_cold_exclusion","Immune-cold / exclusion-associated program",1,100,100,100,2100,2100,22770805,22770904,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__immune_cold_exclusion__r0001-r0100.csv",374500,"2e00409c3bb66bd58736dd53c4020c1a33eed5db9072332e700851b5f3eb81dd","PASS","2026-08-05T18:24:02+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__immune_cold_exclusion__r0101-r0200","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","immune_cold_exclusion","Immune-cold / exclusion-associated program",101,200,100,100,2100,2100,22770905,22771004,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__immune_cold_exclusion__r0101-r0200.csv",376793,"0ccdab68f970d151800f5e844a0df8ff2134398deb9238863f2ad326dce95249","PASS","2026-08-05T18:24:03+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
"GENERATED__gsm8500535_cap_area2_tonsil_v1__immune_cold_exclusion__r0201-r0300","GENERATED_BY_CONTROLLED_RESUME","GSM8500535_Cap.area2_tonsil_V1","immune_cold_exclusion","Immune-cold / exclusion-associated program",201,300,100,100,2100,2100,22771005,22771104,"${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_scripts/05_06p_partitioned_membership_resume.R","c26643ea7c59428bd516cbe93006168c13bdff590940977ef2318f8df7bc9e85","${DLBCL_PROJECT_ROOT}/revision_2026_reviewer_response/06p_wp3_matched_null_and_depth_sensitivity/01_execution_outputs/matched_null/membership_parts/generated/GSM8500535_Cap.area2_tonsil_V1__immune_cold_exclusion__r0201-r0300.csv",376833,"52d5e726704e1f4f8a46ad11d4898f56581ad8d00ea8ddf40b81e0b572040980","PASS","2026-08-05T18:24:03+0800",FALSE,"Create-once controlled-resume partition using frozen composite keys and seeds"
